empty,source,author_year,col_no_need1,np,erm_id,material_type,col_no_need2,material_type_name,mie_described_in_paper,col_no_need3,ke_id,col_no_need4,related_ke_id,primary_size_descriptor,primary_size,col_no_need6,primary_size_qualifier,primary_size_unit,normalized_primary_size,primary_size_method,primary_size_instrument,col_no_need7,col_no_need8,bundle_diameter,col_no_need9,bundle_diameter_qualifier,bundle_diameter_unit,normalized_bundle_diameter,bundle_diameter_method,diameter,col_no_need10,diameter_qualifier,diameter_unit,normalized_diameter,diameter_method,diameter_instrument,hydrodynamic_diameter,col_no_need11,hydrodynamic_diameter_qualifier,hydrodynamic_diameter_unit,normalized_hydrodynamic_diameter,hydrodynamic_diameter_medium,hydrodynamic_diameter_method,hydrodynamic_diameter_instrument,surface_area,col_no_need13,surface_area_qualifier,surface_area_unit,normalized_surface_area,surface_area_method,shape,shape_method,zeta_potential,col_no_need17,zeta_potential_qualifier,zeta_potential_unit,normalized_zeta_potential,zeta_potential_medium,zeta_potential_instrument,col_no_need18,col_no_need19,col_no_need20,col_no_need21,col_no_need22,col_no_need23,col_no_need24,col_no_need25,col_no_need26,col_no_need27,col_no_need28,col_no_need29,col_no_need30,col_no_need31,col_no_need32,col_no_need33,col_no_need34,col_no_need35,col_no_need36,col_no_need37,col_no_need38,col_no_need39,col_no_need40,col_no_need41,col_no_need42,col_no_need43,col_no_need44,col_no_need45,col_no_need46,ref_title,ref_year,ref_journal,ref_doi,ref_author1_last_name,ref_author1_first_name,ref_author2_last_name,ref_author2_first_name,ref_author3_last_name,ref_author3_first_name,ref_author_other,row_id
,11,Dekkers_2018,Yes,ZnO NPNM111,https://nanocommons.github.io/identifiers/registry#ERM00000126,http://purl.enanomapper.org/onto/ENM_9000210,Yes,zinc oxide nanoparticle NM111,ROS production,,257,,249,,141,SD,66,nm,141,TEM,,,,,,,,,,,,,,,,,253,SD,1,nm,253,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,triethoxycaprylsilane,4.39,,,%,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,293
,11,Dekkers_2018,Yes,ZnO NPNM111,https://nanocommons.github.io/identifiers/registry#ERM00000126,http://purl.enanomapper.org/onto/ENM_9000210,Yes,zinc oxide nanoparticle NM111,ROS production,,257,,1278,,141,SD,66,nm,141,TEM,,,,,,,,,,,,,,,,,253,SD,1,nm,253,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,triethoxycaprylsilane,4.39,,,%,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,294
,11,Dekkers_2018,Yes,ZnO NPNM111,https://nanocommons.github.io/identifiers/registry#ERM00000126,http://purl.enanomapper.org/onto/ENM_9000210,Yes,zinc oxide nanoparticle NM111,ROS production,,257,,1753,,141,SD,66,nm,141,TEM,,,,,,,,,,,,,,,,,253,SD,1,nm,253,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,triethoxycaprylsilane,4.39,,,%,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,295
,11,Dekkers_2018,Yes,ZnO NPNM111,https://nanocommons.github.io/identifiers/registry#ERM00000126,http://purl.enanomapper.org/onto/ENM_9000210,Yes,zinc oxide nanoparticle NM111,ROS production,,257,,1592,,141,SD,66,nm,141,TEM,,,,,,,,,,,,,,,,,253,SD,1,nm,253,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,triethoxycaprylsilane,4.39,,,%,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,296
,11,Dekkers_2018,Yes,ZnO NPNM111,https://nanocommons.github.io/identifiers/registry#ERM00000126,http://purl.enanomapper.org/onto/ENM_9000210,Yes,zinc oxide nanoparticle NM111,DNA damage,,1194,,1461,,141,SD,66,nm,141,TEM,,,,,,,,,,,,,,,,,253,SD,1,nm,253,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,triethoxycaprylsilane,4.39,,,%,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,297
,11,Dekkers_2018,Yes,ZnO NPNM111,https://nanocommons.github.io/identifiers/registry#ERM00000126,http://purl.enanomapper.org/onto/ENM_9000210,Yes,zinc oxide nanoparticle NM111,DNA damage,,1194,,1551,,141,SD,66,nm,141,TEM,,,,,,,,,,,,,,,,,253,SD,1,nm,253,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,triethoxycaprylsilane,4.39,,,%,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,298
,11,Dekkers_2018,Yes,ZnO NPNM111,https://nanocommons.github.io/identifiers/registry#ERM00000126,http://purl.enanomapper.org/onto/ENM_9000210,Yes,zinc oxide nanoparticle NM111,DNA damage,,1194,,1194,,141,SD,66,nm,141,TEM,,,,,,,,,,,,,,,,,253,SD,1,nm,253,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,triethoxycaprylsilane,4.39,,,%,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,299
,11,Dekkers_2018,Yes,ZnO NPNM111,https://nanocommons.github.io/identifiers/registry#ERM00000126,http://purl.enanomapper.org/onto/ENM_9000210,Yes,zinc oxide nanoparticle NM111,DNA damage,,1194,,1766,,141,SD,66,nm,141,TEM,,,,,,,,,,,,,,,,,253,SD,1,nm,253,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,triethoxycaprylsilane,4.39,,,%,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,300
,11,Dekkers_2018,Yes,ZnO NPNM111,https://nanocommons.github.io/identifiers/registry#ERM00000126,http://purl.enanomapper.org/onto/ENM_9000210,Yes,zinc oxide nanoparticle NM111,DNA damage,,1194,,1635,,141,SD,66,nm,141,TEM,,,,,,,,,,,,,,,,,253,SD,1,nm,253,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,triethoxycaprylsilane,4.39,,,%,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,301
,11,Dekkers_2018,Yes,ZnO NPNM111,https://nanocommons.github.io/identifiers/registry#ERM00000126,http://purl.enanomapper.org/onto/ENM_9000210,Yes,zinc oxide nanoparticle NM111,DNA damage,,1194,,1669,,141,SD,66,nm,141,TEM,,,,,,,,,,,,,,,,,253,SD,1,nm,253,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,triethoxycaprylsilane,4.39,,,%,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,302
,11,Dekkers_2018,Yes,CeO2 NPNM212,https://nanocommons.github.io/identifiers/registry#ERM00000131,http://purl.enanomapper.org/onto/ENM_9000227,Yes,cerium oxide NM212,ROS production,,1753,,1364,,28.4,SD,10.4,nm,28.4,TEM,,,,,,,,,,,,,,,,,213,,,nm,213,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,none,below LOD,,,,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,303
,11,Dekkers_2018,Yes,CeO2 NPNM212,https://nanocommons.github.io/identifiers/registry#ERM00000131,http://purl.enanomapper.org/onto/ENM_9000227,Yes,cerium oxide NM212,ROS production,,1753,,257,,28.4,SD,10.4,nm,28.4,TEM,,,,,,,,,,,,,,,,,213,,,nm,213,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,none,below LOD,,,,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,304
,11,Dekkers_2018,Yes,CeO2 NPNM212,https://nanocommons.github.io/identifiers/registry#ERM00000131,http://purl.enanomapper.org/onto/ENM_9000227,Yes,cerium oxide NM212,ROS production,,1753,,1115,,28.4,SD,10.4,nm,28.4,TEM,,,,,,,,,,,,,,,,,213,,,nm,213,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,none,below LOD,,,,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,305
,11,Dekkers_2018,Yes,CeO2 NPNM212,https://nanocommons.github.io/identifiers/registry#ERM00000131,http://purl.enanomapper.org/onto/ENM_9000227,Yes,cerium oxide NM212,ROS production,,1753,,249,,28.4,SD,10.4,nm,28.4,TEM,,,,,,,,,,,,,,,,,213,,,nm,213,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,none,below LOD,,,,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,306
,11,Dekkers_2018,Yes,CeO2 NPNM212,https://nanocommons.github.io/identifiers/registry#ERM00000131,http://purl.enanomapper.org/onto/ENM_9000227,Yes,cerium oxide NM212,ROS production,,1753,,1278,,28.4,SD,10.4,nm,28.4,TEM,,,,,,,,,,,,,,,,,213,,,nm,213,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,none,below LOD,,,,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,307
,11,Dekkers_2018,Yes,CeO2 NPNM212,https://nanocommons.github.io/identifiers/registry#ERM00000131,http://purl.enanomapper.org/onto/ENM_9000227,Yes,cerium oxide NM212,ROS production,,1753,,1753,,28.4,SD,10.4,nm,28.4,TEM,,,,,,,,,,,,,,,,,213,,,nm,213,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,none,below LOD,,,,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,308
,11,Dekkers_2018,Yes,CeO2 NPNM212,https://nanocommons.github.io/identifiers/registry#ERM00000131,http://purl.enanomapper.org/onto/ENM_9000227,Yes,cerium oxide NM212,ROS production,,1753,,1592,,28.4,SD,10.4,nm,28.4,TEM,,,,,,,,,,,,,,,,,213,,,nm,213,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,none,below LOD,,,,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,309
,11,Dekkers_2018,Yes,CeO2 NPNM212,https://nanocommons.github.io/identifiers/registry#ERM00000131,http://purl.enanomapper.org/onto/ENM_9000227,Yes,cerium oxide NM212,ROS production,,1592,,1364,,28.4,SD,10.4,nm,28.4,TEM,,,,,,,,,,,,,,,,,213,,,nm,213,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,none,below LOD,,,,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,310
,11,Dekkers_2018,Yes,CeO2 NPNM212,https://nanocommons.github.io/identifiers/registry#ERM00000131,http://purl.enanomapper.org/onto/ENM_9000227,Yes,cerium oxide NM212,ROS production,,1592,,257,,28.4,SD,10.4,nm,28.4,TEM,,,,,,,,,,,,,,,,,213,,,nm,213,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,none,below LOD,,,,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,311
,11,Dekkers_2018,Yes,CeO2 NPNM212,https://nanocommons.github.io/identifiers/registry#ERM00000131,http://purl.enanomapper.org/onto/ENM_9000227,Yes,cerium oxide NM212,ROS production,,1592,,1115,,28.4,SD,10.4,nm,28.4,TEM,,,,,,,,,,,,,,,,,213,,,nm,213,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,none,below LOD,,,,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,312
,11,Dekkers_2018,Yes,CeO2 NPNM212,https://nanocommons.github.io/identifiers/registry#ERM00000131,http://purl.enanomapper.org/onto/ENM_9000227,Yes,cerium oxide NM212,ROS production,,1592,,249,,28.4,SD,10.4,nm,28.4,TEM,,,,,,,,,,,,,,,,,213,,,nm,213,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,none,below LOD,,,,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,313
,11,Dekkers_2018,Yes,CeO2 NPNM212,https://nanocommons.github.io/identifiers/registry#ERM00000131,http://purl.enanomapper.org/onto/ENM_9000227,Yes,cerium oxide NM212,ROS production,,1592,,1278,,28.4,SD,10.4,nm,28.4,TEM,,,,,,,,,,,,,,,,,213,,,nm,213,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,none,below LOD,,,,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,314
,11,Dekkers_2018,Yes,CeO2 NPNM212,https://nanocommons.github.io/identifiers/registry#ERM00000131,http://purl.enanomapper.org/onto/ENM_9000227,Yes,cerium oxide NM212,ROS production,,1592,,1753,,28.4,SD,10.4,nm,28.4,TEM,,,,,,,,,,,,,,,,,213,,,nm,213,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,none,below LOD,,,,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,315
,11,Dekkers_2018,Yes,CeO2 NPNM212,https://nanocommons.github.io/identifiers/registry#ERM00000131,http://purl.enanomapper.org/onto/ENM_9000227,Yes,cerium oxide NM212,ROS production,,1592,,1592,,28.4,SD,10.4,nm,28.4,TEM,,,,,,,,,,,,,,,,,213,,,nm,213,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,none,below LOD,,,,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,316
,11,Dekkers_2018,Yes,CeO2 NPNM212,https://nanocommons.github.io/identifiers/registry#ERM00000131,http://purl.enanomapper.org/onto/ENM_9000227,Yes,cerium oxide NM212,ROS production,,257,,1364,,28.4,SD,10.4,nm,28.4,TEM,,,,,,,,,,,,,,,,,213,,,nm,213,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,none,below LOD,,,,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,317
,11,Dekkers_2018,Yes,CeO2 NPNM212,https://nanocommons.github.io/identifiers/registry#ERM00000131,http://purl.enanomapper.org/onto/ENM_9000227,Yes,cerium oxide NM212,ROS production,,257,,257,,28.4,SD,10.4,nm,28.4,TEM,,,,,,,,,,,,,,,,,213,,,nm,213,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,none,below LOD,,,,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,318
,11,Dekkers_2018,Yes,CeO2 NPNM212,https://nanocommons.github.io/identifiers/registry#ERM00000131,http://purl.enanomapper.org/onto/ENM_9000227,Yes,cerium oxide NM212,ROS production,,257,,1115,,28.4,SD,10.4,nm,28.4,TEM,,,,,,,,,,,,,,,,,213,,,nm,213,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,none,below LOD,,,,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,319
,11,Dekkers_2018,Yes,CeO2 NPNM212,https://nanocommons.github.io/identifiers/registry#ERM00000131,http://purl.enanomapper.org/onto/ENM_9000227,Yes,cerium oxide NM212,ROS production,,257,,249,,28.4,SD,10.4,nm,28.4,TEM,,,,,,,,,,,,,,,,,213,,,nm,213,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,none,below LOD,,,,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,320
,11,Dekkers_2018,Yes,CeO2 NPNM212,https://nanocommons.github.io/identifiers/registry#ERM00000131,http://purl.enanomapper.org/onto/ENM_9000227,Yes,cerium oxide NM212,ROS production,,257,,1278,,28.4,SD,10.4,nm,28.4,TEM,,,,,,,,,,,,,,,,,213,,,nm,213,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,none,below LOD,,,,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,321
,11,Dekkers_2018,Yes,CeO2 NPNM212,https://nanocommons.github.io/identifiers/registry#ERM00000131,http://purl.enanomapper.org/onto/ENM_9000227,Yes,cerium oxide NM212,ROS production,,257,,1753,,28.4,SD,10.4,nm,28.4,TEM,,,,,,,,,,,,,,,,,213,,,nm,213,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,none,below LOD,,,,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,322
,11,Dekkers_2018,Yes,CeO2 NPNM212,https://nanocommons.github.io/identifiers/registry#ERM00000131,http://purl.enanomapper.org/onto/ENM_9000227,Yes,cerium oxide NM212,ROS production,,257,,1592,,28.4,SD,10.4,nm,28.4,TEM,,,,,,,,,,,,,,,,,213,,,nm,213,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,none,below LOD,,,,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,323
,11,Dekkers_2018,Yes,CeO2 NPNM212,https://nanocommons.github.io/identifiers/registry#ERM00000131,http://purl.enanomapper.org/onto/ENM_9000227,Yes,cerium oxide NM212,DNA damage,,1194,,1461,,28.4,SD,10.4,nm,28.4,TEM,,,,,,,,,,,,,,,,,213,,,nm,213,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,none,below LOD,,,,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,324
,11,Dekkers_2018,Yes,CeO2 NPNM212,https://nanocommons.github.io/identifiers/registry#ERM00000131,http://purl.enanomapper.org/onto/ENM_9000227,Yes,cerium oxide NM212,DNA damage,,1194,,1551,,28.4,SD,10.4,nm,28.4,TEM,,,,,,,,,,,,,,,,,213,,,nm,213,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,none,below LOD,,,,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,325
,11,Dekkers_2018,Yes,CeO2 NPNM212,https://nanocommons.github.io/identifiers/registry#ERM00000131,http://purl.enanomapper.org/onto/ENM_9000227,Yes,cerium oxide NM212,DNA damage,,1194,,1194,,28.4,SD,10.4,nm,28.4,TEM,,,,,,,,,,,,,,,,,213,,,nm,213,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,none,below LOD,,,,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,326
,11,Dekkers_2018,Yes,CeO2 NPNM212,https://nanocommons.github.io/identifiers/registry#ERM00000131,http://purl.enanomapper.org/onto/ENM_9000227,Yes,cerium oxide NM212,DNA damage,,1194,,1766,,28.4,SD,10.4,nm,28.4,TEM,,,,,,,,,,,,,,,,,213,,,nm,213,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,none,below LOD,,,,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,327
,11,Dekkers_2018,Yes,CeO2 NPNM212,https://nanocommons.github.io/identifiers/registry#ERM00000131,http://purl.enanomapper.org/onto/ENM_9000227,Yes,cerium oxide NM212,DNA damage,,1194,,1635,,28.4,SD,10.4,nm,28.4,TEM,,,,,,,,,,,,,,,,,213,,,nm,213,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,none,below LOD,,,,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,328
,11,Dekkers_2018,Yes,CeO2 NPNM212,https://nanocommons.github.io/identifiers/registry#ERM00000131,http://purl.enanomapper.org/onto/ENM_9000227,Yes,cerium oxide NM212,DNA damage,,1194,,1669,,28.4,SD,10.4,nm,28.4,TEM,,,,,,,,,,,,,,,,,213,,,nm,213,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,none,below LOD,,,,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,329
,11,Dekkers_2018,Yes,Ag NPNM300K,https://nanocommons.github.io/identifiers/registry#ERM00000123,http://purl.enanomapper.org/onto/ENM_9000236,Yes,silver NM300K,ROS production,,1753,,1364,,<20,,,nm,20,TEM,,,,,,,,,,,,,,,,,50-70,,,nm,60,,DLS,,,,,,,,spherical,TEM,,,,,,,,,,,,,4% polyoxy-ethylene glycerol trioleate and 4% Tween 20,0.19,,,%,centrifugal ultrafiltration + ICPOES,,,,,,,,,,,,,,,,,,,Multi-omics approaches confirm metal ions mediate the main toxicological pathways of metal-bearing nanoparticles in lung epithelial A549 cells,2018,Environ Sci Nano,10.1039/C8EN00071A,Dekkers,S.,Williams,T. D.,Zhang,J.,et al.,330
